edge_id,start_stake,end_stake,route_direction,route_code,section_code
-2000000075,1848.400,1848.043,upstream,G76,G0076001
-2000000076,1848.400,1849.689,downstream,G76,G0076001
-2000000079,1848.400,1847.667,upstream,G76,G0076001
-2000000080,1848.400,1847.711,upstream,G76,G0076001
-2000000091,1848.400,1847.690,upstream,G76,G0076001
-2000000097,1848.400,1846.649,upstream,G76,G0076001
-2000000092,1848.856,1849.566,downstream,G76,G0076001
-2000000082,1849.566,1850.284,downstream,G76,G0076001
-2000000077,1849.689,1850.043,downstream,G76,G0076001
-2000000078,1850.043,1851.875,downstream,G76,G0076001
-2000000047,1850.284,1851.893,downstream,G76,G0076001
-14120,1851.385,1850.958,downstream,G5,G0005006
-14320,1851.385,1851.372,downstream,G5,G0005006
-1478,1851.385,1851.127,downstream,G5,G0005006
-1772,1851.385,1862.118,downstream,G5,G0005006
-3596,1851.385,1851.368,downstream,G5,G0005006
-4984,1851.385,1851.361,downstream,G5,G0005006
-5118,1851.385,1851.371,downstream,G5,G0005006
-700,1851.385,1851.358,downstream,G5,G0005006
-7356,1851.385,1849.969,downstream,G5,G0005006
-7370,1851.385,1850.485,downstream,G5,G0005006
-2000000119,1851.875,1853.930,downstream,G76,G0076001
-2000000069,1851.893,1852.313,downstream,G76,G0076001
-2000000086,1852.313,1853.009,downstream,G76,G0076001
-2000000073,1853.009,1853.608,downstream,G76,G0076001
-2000000110,1853.930,1854.349,downstream,G76,G0076001
-2000000116,1854.349,1854.568,downstream,G76,G0076001
-2000000109,1854.568,1856.528,downstream,G76,G0076001
-2000000197,1856.528,1857.136,downstream,G76,G0076001
-2000000004,1857.136,1857.690,downstream,G76,G0076001
-2000000005,1857.690,1858.883,downstream,G76,G0076001
-2000000149,1858.883,1858.967,downstream,G76,G0076001
-2000000311,1858.967,1859.707,downstream,G76,G0076001
-2000000150,1859.707,1860.633,downstream,G76,G0076001
-2000000010,1860.633,1860.983,downstream,G76,G0076001
-2000000011,1860.983,1861.175,downstream,G76,G0076001
-3478,1861.139,1871.960,upstream,G5,G0005006
-2000000346,1861.175,1861.194,downstream,G76,G0076001
-11480,1862.059,1868.498,downstream,G5,G0005006
-11340,1866.342,1866.091,upstream,G5,G0005006
-15560,1866.342,1872.214,upstream,G5,G0005006
-7358,1866.342,1866.210,upstream,G5,G0005006
-5572,1867.483,1867.921,upstream,G5,G0005006
-2000000000,1867.499,1862.910,upstream,G76,G0076002
-2000000120,1867.499,1867.419,upstream,G76,G0076002
-2000000123,1867.499,1867.209,upstream,G76,G0076002
-2000000124,1867.499,1867.278,upstream,G76,G0076002
-2000000126,1867.499,1867.010,upstream,G76,G0076002
-2000000179,1867.499,1864.977,upstream,G76,G0076002
-2000000180,1867.499,1867.442,upstream,G76,G0076002
-2000000183,1867.499,1867.195,upstream,G76,G0076002
-2000000186,1867.499,1864.944,upstream,G76,G0076002
-2000000187,1867.499,1867.401,upstream,G76,G0076002
-2000000229,1867.499,1867.442,upstream,G76,G0076002
-2000000230,1867.499,1867.385,upstream,G76,G0076002
-2000000236,1867.499,1867.662,downstream,G76,G0076002
-2000000240,1867.499,1867.444,upstream,G76,G0076002
-2000000324,1867.499,1867.190,upstream,G76,G0076002
-2000000325,1867.499,1867.468,upstream,G76,G0076002
-2000000349,1867.499,1867.485,upstream,G76,G0076002
-2000000350,1867.499,1867.192,upstream,G76,G0076002
-2000000351,1867.499,1863.992,upstream,G76,G0076002
-2000000355,1867.499,1867.466,upstream,G76,G0076002
-2000000399,1867.499,1867.404,upstream,G76,G0076002
-2000000400,1867.499,1866.394,upstream,G76,G0076002
-11158,1867.654,1865.681,upstream,G5,G0005006
-12048,1867.654,1867.639,upstream,G5,G0005006
-12070,1867.654,1872.216,upstream,G5,G0005006
-12238,1867.654,1867.223,upstream,G5,G0005006
-13122,1867.654,1867.546,upstream,G5,G0005006
-13956,1867.654,1866.315,upstream,G5,G0005006
-14844,1867.654,1867.410,upstream,G5,G0005006
-15604,1867.654,1867.469,upstream,G5,G0005006
-16416,1867.654,1867.621,upstream,G5,G0005006
-16558,1867.654,1865.770,upstream,G5,G0005006
-17282,1867.654,1867.479,upstream,G5,G0005006
-3412,1867.654,1867.645,upstream,G5,G0005006
-5568,1867.654,1867.622,upstream,G5,G0005006
-5574,1867.654,1867.357,upstream,G5,G0005006
-6586,1867.654,1867.646,upstream,G5,G0005006
-6762,1867.654,1867.559,upstream,G5,G0005006
-7044,1867.654,1867.511,upstream,G5,G0005006
-7326,1867.654,1867.299,upstream,G5,G0005006
-9410,1867.654,1867.483,upstream,G5,G0005006
-2000000237,1867.662,1869.284,downstream,G76,G0076002
-1240,1867.921,1868.360,upstream,G5,G0005006
-12554,1868.360,1868.628,upstream,G5,G0005006
-16370,1868.498,1868.540,downstream,G5,G0005006
-2864,1868.628,1868.685,upstream,G5,G0005006
-2822,1868.685,1870.494,upstream,G5,G0005006
-12868,1869.066,1868.814,downstream,G5,G0005006
-3536,1869.066,1873.185,downstream,G5,G0005006
-3602,1869.066,1868.937,downstream,G5,G0005006
-2000000252,1869.284,1869.319,downstream,G76,G0076002
-2000000256,1869.319,1871.971,downstream,G76,G0076002
-17136,1870.494,1871.991,upstream,G5,G0005006
-13308,1871.960,1871.971,upstream,G5,G0005006
-1582,1871.971,1872.881,upstream,G5,G0005006
-2000000147,1871.971,1873.384,downstream,G76,G0076002
-4666,1871.991,1872.507,upstream,G5,G0005006
-3714,1872.216,1872.258,upstream,G5,G0005006
-9328,1872.881,1872.909,upstream,G5,G0005006
-16120,1872.909,1873.334,upstream,G5,G0005006
-16108,1873.185,1873.193,downstream,G5,G0005006
-6160,1873.193,1875.071,downstream,G5,G0005006
-4356,1873.334,1873.358,upstream,G5,G0005006
-11210,1873.358,1873.603,upstream,G5,G0005006
-2000000006,1873.384,1873.423,downstream,G76,G0076002
-2000000007,1873.423,1873.504,downstream,G76,G0076002
-2000000341,1873.504,1873.671,downstream,G76,G0076002
-13704,1873.603,1873.621,upstream,G5,G0005006
-6204,1873.621,1875.057,upstream,G5,G0005006
-2000000342,1873.671,1873.788,downstream,G76,G0076002
-2000000345,1873.788,1873.807,downstream,G76,G0076002
-2000000008,1873.807,1874.397,downstream,G76,G0076002
-2000000024,1874.397,1875.266,downstream,G76,G0076002
-11258,1875.057,1875.070,upstream,G5,G0005006
-16798,1875.071,1875.088,downstream,G5,G0005006
-12616,1875.088,1875.190,downstream,G5,G0005006
-4586,1875.190,1875.735,downstream,G5,G0005006
-12974,1875.735,1876.133,downstream,G5,G0005006
-9766,1876.133,1878.698,downstream,G5,G0005006
-2000000148,1877.224,1875.815,upstream,G76,G0076002
-2000000181,1877.224,1877.167,upstream,G76,G0076002
-2000000182,1877.224,1874.706,upstream,G76,G0076002
-2000000184,1877.224,1876.920,upstream,G76,G0076002
-2000000185,1877.224,1874.566,upstream,G76,G0076002
-2000000228,1877.224,1877.113,upstream,G76,G0076002
-2000000231,1877.224,1877.103,upstream,G76,G0076002
-2000000232,1877.224,1874.690,upstream,G76,G0076002
-2000000238,1877.224,1877.170,upstream,G76,G0076002
-2000000239,1877.224,1877.165,upstream,G76,G0076002
-2000000253,1877.224,1875.857,upstream,G76,G0076002
-2000000254,1877.224,1876.840,upstream,G76,G0076002
-2000000255,1877.224,1877.190,upstream,G76,G0076002
-2000000343,1877.224,1877.058,upstream,G76,G0076002
-2000000344,1877.224,1876.942,upstream,G76,G0076002
-2000000352,1877.224,1873.559,upstream,G76,G0076002
-2000000353,1877.224,1877.449,downstream,G76,G0076002
-2000000354,1877.449,1877.480,downstream,G76,G0076002
-2000000137,1877.480,1877.669,downstream,G76,G0076002
-2000000138,1877.669,1882.040,downstream,G76,G0076002
-13658,1878.137,1877.907,upstream,G5,G0005006
-14678,1878.137,1878.110,upstream,G5,G0005006
-14754,1878.137,1878.021,upstream,G5,G0005006
-1926,1878.137,1880.028,upstream,G5,G0005006
-4564,1878.137,1876.494,upstream,G5,G0005006
-7310,1878.137,1878.106,upstream,G5,G0005006
-3354,1878.698,1880.828,downstream,G5,G0005006
-6974,1880.028,1882.587,upstream,G5,G0005006
-12950,1880.828,1880.963,downstream,G5,G0005006
-2000000125,1882.040,1882.530,downstream,G76,G0076002
-2000000401,1882.530,1883.634,downstream,G76,G0076002
-2012,1882.587,1882.973,upstream,G5,G0005006
-2696,1882.973,1883.399,upstream,G5,G0005006
-2000000398,1883.634,1883.728,downstream,G76,G0076002
-2000000139,1883.728,1883.953,downstream,G76,G0076002
-2000000168,1883.952,1883.925,upstream,G76,G0076002
-2000000169,1883.952,1884.317,downstream,G76,G0076002
-2000000140,1883.953,1884.207,downstream,G76,G0076002
-2000000141,1884.207,1884.230,downstream,G76,G0076002
-2000000142,1884.230,1884.307,downstream,G76,G0076002
-2000000129,1884.307,1884.567,downstream,G76,G0076002
-2000000170,1884.317,1884.564,downstream,G76,G0076002
-11864,1884.497,1884.467,downstream,G5,G0005006
-11946,1884.497,1883.879,downstream,G5,G0005006
-12858,1884.497,1883.281,downstream,G5,G0005006
-15460,1884.497,1891.746,downstream,G5,G0005006
-1984,1884.497,1884.328,downstream,G5,G0005006
-2182,1884.497,1884.459,downstream,G5,G0005006
-4006,1884.497,1884.467,downstream,G5,G0005006
-5772,1884.497,1883.640,downstream,G5,G0005006
-8636,1884.497,1884.087,downstream,G5,G0005006
-2000000171,1884.564,1884.851,downstream,G76,G0076002
-2000000130,1884.567,1884.677,downstream,G76,G0076002
-2000000131,1884.677,1885.340,downstream,G76,G0076002
-2000000132,1885.340,1888.051,downstream,G76,G0076002
-2000000320,1888.051,1888.096,downstream,G76,G0076002
-2000000196,1888.096,1891.184,downstream,G76,G0076002
-10400,1889.324,1896.664,upstream,G5,G0005006
-2786,1889.324,1888.713,upstream,G5,G0005006
-12980,1890.948,1900.270,upstream,G5,G0005006
-16258,1890.948,1890.683,upstream,G5,G0005006
-6314,1890.948,1890.919,upstream,G5,G0005006
-7026,1891.746,1892.495,downstream,G5,G0005006
-8052,1892.472,1896.360,downstream,G5,G0005006
-716,1893.945,1897.910,upstream,G5,G0005006
-4370,1896.360,1896.807,downstream,G5,G0005006
-884,1896.664,1896.701,upstream,G5,G0005006
-8600,1896.701,1897.326,upstream,G5,G0005006
-14448,1896.925,1906.359,downstream,G5,G0005006
-3438,1897.326,1897.498,upstream,G5,G0005006
-8900,1897.498,1898.352,upstream,G5,G0005006
-9396,1900.270,1900.749,upstream,G5,G0005006
-14312,1905.916,1904.974,upstream,G5,G0005006
-16860,1905.916,1911.464,upstream,G5,G0005006
-17196,1905.916,1902.079,upstream,G5,G0005006
-10756,1906.359,1906.391,downstream,G5,G0005006
-2976,1906.391,1906.650,downstream,G5,G0005006
-3170,1907.001,1916.417,downstream,G5,G0005006
-6010,1907.001,1906.948,downstream,G5,G0005006
-6554,1907.001,1906.740,downstream,G5,G0005006
-1368,1911.464,1911.845,upstream,G5,G0005006
-8820,1911.845,1911.893,upstream,G5,G0005006
-6038,1916.417,1917.561,downstream,G5,G0005006
-14338,1917.913,1917.684,downstream,G5,G0005006
-5980,1917.913,1927.232,downstream,G5,G0005006
-1318,1921.562,1931.059,upstream,G5,G0005006
-13466,1921.562,1921.542,upstream,G5,G0005006
-610,1921.562,1921.537,upstream,G5,G0005006
-1916,1927.232,1927.384,downstream,G5,G0005006
-7468,1927.384,1927.405,downstream,G5,G0005006
-10894,1927.930,1927.825,downstream,G5,G0005006
-3968,1927.930,1927.786,downstream,G5,G0005006
-4752,1927.930,1929.225,downstream,G5,G0005006
-6292,1927.930,1927.701,downstream,G5,G0005006
-12010,1928.209,1927.644,upstream,G5,G0005006
-15366,1928.209,1927.749,upstream,G5,G0005006
-2694,1928.209,1929.512,upstream,G5,G0005006
-8276,1929.225,1929.728,downstream,G5,G0005006
-2554,1929.512,1929.623,upstream,G5,G0005006
-3878,1929.623,1929.805,upstream,G5,G0005006
-4416,1929.728,1930.216,downstream,G5,G0005006
-8846,1929.805,1929.960,upstream,G5,G0005006
-10858,1930.095,1929.701,upstream,G5,G0005006
-2780,1930.095,1929.678,upstream,G5,G0005006
-5218,1930.095,1931.010,upstream,G5,G0005006
-5322,1930.095,1929.727,upstream,G5,G0005006
-5396,1930.095,1926.657,upstream,G5,G0005006
-802,1930.095,1929.963,upstream,G5,G0005006
-8710,1930.095,1930.032,upstream,G5,G0005006
-10098,1930.549,1930.299,downstream,G5,G0005006
-12208,1930.549,1931.421,downstream,G5,G0005006
-14394,1930.549,1930.524,downstream,G5,G0005006
-7700,1931.010,1931.455,upstream,G5,G0005006
-914,1931.059,1931.363,upstream,G5,G0005006
-10514,1931.421,1932.083,downstream,G5,G0005006
-5774,1931.455,1931.482,upstream,G5,G0005006
-8584,1932.083,1932.477,downstream,G5,G0005006
-2200,1932.477,1932.857,downstream,G5,G0005006
-15306,1932.857,1936.279,downstream,G5,G0005006
-7090,1936.279,1936.342,downstream,G5,G0005006
-12722,1936.342,1936.479,downstream,G5,G0005006
-17396,1936.479,1936.543,downstream,G5,G0005006
-13150,1938.011,1937.685,downstream,G5,G0005006
-16198,1938.011,1937.393,downstream,G5,G0005006
-17394,1938.011,1937.847,downstream,G5,G0005006
-2698,1938.011,1939.109,downstream,G5,G0005006
-5594,1938.011,1937.912,downstream,G5,G0005006
-5628,1938.011,1937.935,downstream,G5,G0005006
-9472,1938.011,1937.890,downstream,G5,G0005006
-14932,1938.223,1938.059,upstream,G5,G0005006
-15482,1938.223,1938.196,upstream,G5,G0005006
-4180,1938.223,1938.083,upstream,G5,G0005006
-4864,1938.223,1939.299,upstream,G5,G0005006
-8470,1938.223,1938.115,upstream,G5,G0005006
-13274,1939.109,1939.243,downstream,G5,G0005006
-2542,1939.243,1939.543,downstream,G5,G0005006
-12698,1939.299,1939.400,upstream,G5,G0005006
-6000,1939.400,1939.738,upstream,G5,G0005006
-12186,1939.543,1939.567,downstream,G5,G0005006
-4402,1939.567,1939.711,downstream,G5,G0005006
-1460,1939.738,1939.815,upstream,G5,G0005006
-7038,1939.815,1940.440,upstream,G5,G0005006
-2158,1940.440,1940.560,upstream,G5,G0005006
-11854,1940.560,1940.717,upstream,G5,G0005006
-1428,1940.717,1940.778,upstream,G5,G0005006
-13216,1940.926,1940.449,downstream,G5,G0005006
-13880,1940.926,1940.614,downstream,G5,G0005006
-1704,1940.926,1940.627,downstream,G5,G0005006
-3954,1940.926,1940.913,downstream,G5,G0005006
-586,1940.926,1942.825,downstream,G5,G0005006
-9582,1940.926,1940.884,downstream,G5,G0005006
-1046,1942.089,1944.009,upstream,G5,G0005006
-11028,1942.089,1942.040,upstream,G5,G0005006
-11950,1942.089,1941.928,upstream,G5,G0005006
-12772,1942.089,1941.888,upstream,G5,G0005006
-13936,1942.946,1943.094,downstream,G5,G0005006
-4486,1943.094,1943.141,downstream,G5,G0005006
-5532,1943.141,1943.229,downstream,G5,G0005006
-2932,1943.229,1943.343,downstream,G5,G0005006
-12298,1943.704,1943.845,upstream,G5,G0005006
-10344,1943.743,1943.618,upstream,G5,G0005006
-11756,1943.743,1943.704,upstream,G5,G0005006
-12300,1943.743,1943.734,upstream,G5,G0005006
-12362,1943.743,1942.679,upstream,G5,G0005006
-13908,1943.743,1943.653,upstream,G5,G0005006
-14134,1943.743,1943.472,upstream,G5,G0005006
-15372,1943.743,1943.230,upstream,G5,G0005006
-15748,1943.743,1943.658,upstream,G5,G0005006
-17052,1943.743,1943.689,upstream,G5,G0005006
-3328,1943.743,1943.743,upstream,G5,G0005006
-3594,1943.743,1945.372,upstream,G5,G0005006
-5290,1943.743,1943.743,upstream,G5,G0005006
-5604,1943.743,1943.585,upstream,G5,G0005006
-5634,1943.743,1943.717,upstream,G5,G0005006
-8378,1943.743,1943.398,upstream,G5,G0005006
-9490,1943.743,1943.502,upstream,G5,G0005006
-3160,1943.845,1943.931,upstream,G5,G0005006
-9200,1943.931,1943.960,upstream,G5,G0005006
-6174,1943.960,1944.102,upstream,G5,G0005006
-12004,1944.009,1944.051,upstream,G5,G0005006
-13392,1944.051,1944.361,upstream,G5,G0005006
-4644,1944.102,1944.186,upstream,G5,G0005006
-4636,1944.186,1944.831,upstream,G5,G0005006
-4242,1944.361,1944.374,upstream,G5,G0005006
-13886,1944.374,1944.849,upstream,G5,G0005006
-10818,1944.548,1943.988,downstream,G5,G0005006
-12016,1944.548,1943.921,downstream,G5,G0005006
-15712,1944.548,1944.527,downstream,G5,G0005006
-5840,1944.548,1946.437,downstream,G5,G0005006
-9330,1944.831,1944.960,upstream,G5,G0005006
-15014,1944.849,1945.255,upstream,G5,G0005006
-16590,1944.960,1945.026,upstream,G5,G0005006
-14772,1945.026,1945.232,upstream,G5,G0005006
-8586,1945.232,1945.852,upstream,G5,G0005006
-8308,1945.372,1945.390,upstream,G5,G0005006
-7932,1945.390,1945.949,upstream,G5,G0005006
-9518,1945.949,1946.609,upstream,G5,G0005006
-3216,1946.437,1946.638,downstream,G5,G0005006
-1128,1946.638,1946.702,downstream,G5,G0005006
-4234,1946.702,1946.772,downstream,G5,G0005006
-6068,1946.772,1946.808,downstream,G5,G0005006
-8072,1946.808,1946.899,downstream,G5,G0005006
-1224,1946.899,1946.922,downstream,G5,G0005006
-12508,1946.922,1946.960,downstream,G5,G0005006
-10406,1947.038,1946.815,upstream,G5,G0005007
-10488,1947.038,1946.779,upstream,G5,G0005007
-11610,1947.038,1946.838,upstream,G5,G0005007
-12642,1947.038,1946.892,upstream,G5,G0005007
-13066,1947.038,1946.550,upstream,G5,G0005007
-1320,1947.038,1946.065,upstream,G5,G0005007
-14384,1947.038,1946.912,upstream,G5,G0005007
-15600,1947.038,1946.825,upstream,G5,G0005007
-15906,1947.038,1946.680,upstream,G5,G0005007
-16552,1947.038,1946.905,upstream,G5,G0005007
-16780,1947.038,1946.940,upstream,G5,G0005007
-16814,1947.038,1946.962,upstream,G5,G0005007
-3832,1947.038,1946.575,upstream,G5,G0005007
-4452,1947.038,1945.837,upstream,G5,G0005007
-6016,1947.038,1946.978,upstream,G5,G0005007
-6628,1947.038,1944.774,upstream,G5,G0005007
-6778,1947.038,1946.923,upstream,G5,G0005007
-704,1947.038,1951.453,upstream,G5,G0005007
-9162,1947.038,1946.849,upstream,G5,G0005007
-9432,1947.038,1946.715,upstream,G5,G0005007
-9516,1947.038,1946.736,upstream,G5,G0005007
-970,1947.038,1946.316,upstream,G5,G0005007
-14008,1949.084,1949.486,downstream,G5,G0005007
-15496,1949.084,1948.876,downstream,G5,G0005007
-2318,1949.084,1949.062,downstream,G5,G0005007
-3154,1949.084,1949.011,downstream,G5,G0005007
-3858,1949.084,1948.763,downstream,G5,G0005007
-7878,1949.084,1948.262,downstream,G5,G0005007
-8548,1949.084,1948.568,downstream,G5,G0005007
-9486,1949.084,1948.957,downstream,G5,G0005007
-15776,1949.386,1949.787,upstream,G5,G0005007
-15920,1949.386,1948.581,upstream,G5,G0005007
-6172,1949.386,1949.252,upstream,G5,G0005007
-11200,1949.486,1949.609,downstream,G5,G0005007
-12100,1949.609,1949.881,downstream,G5,G0005007
-14780,1949.787,1949.809,upstream,G5,G0005007
-1300,1949.809,1950.639,upstream,G5,G0005007
-7254,1949.881,1950.554,downstream,G5,G0005007
-7524,1950.639,1950.767,upstream,G5,G0005007
-9032,1950.767,1951.279,upstream,G5,G0005007
-17254,1950.868,1955.272,downstream,G5,G0005007
-5694,1950.868,1950.700,downstream,G5,G0005007
-6458,1950.868,1950.743,downstream,G5,G0005007
-11920,1951.279,1951.348,upstream,G5,G0005007
-16130,1951.348,1951.738,upstream,G5,G0005007
-8124,1951.453,1951.581,upstream,G5,G0005007
-11886,1951.581,1951.655,upstream,G5,G0005007
-874,1951.655,1951.893,upstream,G5,G0005007
-9998,1951.738,1951.918,upstream,G5,G0005007
-4842,1955.272,1955.569,downstream,G5,G0005007
-11346,1955.569,1956.774,downstream,G5,G0005007
-6608,1956.774,1959.050,downstream,G5,G0005007
-3030,1959.050,1959.313,downstream,G5,G0005007
-3668,1959.313,1959.637,downstream,G5,G0005007
-3906,1959.637,1959.776,downstream,G5,G0005007
-8328,1959.776,1959.947,downstream,G5,G0005007
-8368,1959.947,1960.040,downstream,G5,G0005007
-10190,1960.040,1960.250,downstream,G5,G0005007
-8682,1960.250,1960.413,downstream,G5,G0005007
-6402,1960.413,1960.510,downstream,G5,G0005007
-16226,1960.510,1960.624,downstream,G5,G0005007
-13010,1960.624,1960.803,downstream,G5,G0005007
-4706,1960.803,1960.825,downstream,G5,G0005007
-8844,1960.825,1960.973,downstream,G5,G0005007
-10646,1960.973,1961.464,downstream,G5,G0005007
-11668,1961.464,1961.849,downstream,G5,G0005007
-6780,1961.849,1962.541,downstream,G5,G0005007
-11686,1971.783,1971.620,downstream,G5,G0005007
-11804,1971.783,1971.659,downstream,G5,G0005007
-12076,1971.783,1971.528,downstream,G5,G0005007
-12740,1971.783,1971.465,downstream,G5,G0005007
-13462,1971.783,1971.378,downstream,G5,G0005007
-13914,1971.783,1970.853,downstream,G5,G0005007
-13940,1971.783,1971.562,downstream,G5,G0005007
-14964,1971.783,1970.784,downstream,G5,G0005007
-15720,1971.783,1970.117,downstream,G5,G0005007
-2506,1971.783,1971.669,downstream,G5,G0005007
